GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5402,376,1977,391,2612,419,1590,333,1022,299,54,63,27,37,27,42,0,16,0,16,0,16,0,16,0,16,0,16,520,210,243,101,277,127,0,16,0,16,0,16,61,69,22,29,39,45,0,16,0,16,0,16,38,38,25,23,13,21,41,60,35,60,6,9,38,60,24,38,14,23,61,68,61,68,0,16
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6208,643,1882,383,3768,602,1734,377,2034,434,438,270,278,233,160,171,2,5,2,5,0,16,0,16,0,16,0,16,2,4,2,4,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,2,4,2,4,0,16,0,16,0,16,0,16,0,16,0,16,0,16,114,102,94,100,20,24
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2424,254,797,181,1094,208,637,147,457,137,56,90,56,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,413,144,199,68,214,101,0,11,0,11,0,11,5,7,0,11,5,7,0,11,0,11,0,11,28,30,18,28,10,10,0,11,0,11,0,11,17,20,11,12,6,10,14,18,14,18,0,11
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",5014,449,2179,458,2628,365,1746,355,882,316,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,80,93,72,87,8,15,41,65,22,35,19,29,32,66,17,46,15,24,0,16,0,16,0,16,0,16,0,16,0,16,32,38,7,12,25,29,0,16,0,16,0,16,22,25,9,14,13,20
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",151,105,0,11,151,105,126,87,25,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4152,409,1188,282,2523,390,1056,279,1467,341,256,203,131,101,125,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,52,73,33,46,19,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,133,91,108,81,25,22
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1468,196,551,173,810,132,516,128,294,106,43,55,8,13,35,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,43,52,36,12,12
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5026,296,3743,273,681,182,535,155,146,88,73,81,37,38,36,48,24,26,24,26,0,16,0,16,0,16,0,16,303,167,204,98,99,85,40,28,32,28,8,15,30,31,30,31,0,16,5,17,0,16,5,17,59,54,51,53,8,12,40,52,22,29,18,26,0,16,0,16,0,16,28,33,28,33,0,16
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",4664,446,1730,355,2778,337,1321,251,1457,281,40,49,0,16,40,49,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,10,20,10,20,0,16,106,125,84,93,22,35
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2639,317,783,214,1614,274,859,206,755,175,48,56,31,42,17,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,41,4,6,20,35,62,77,0,11,62,77,108,75,92,69,16,19
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1580,284,405,149,1169,243,789,239,380,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,8,6,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3581,380,1388,326,2108,345,1286,244,822,214,13,21,0,11,13,21,0,11,0,11,0,11,0,11,0,11,0,11,33,38,17,17,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,9,14,4,8,4,8,0,11,26,29,26,29,0,11
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",3823,388,1452,329,2117,343,1017,228,1100,323,44,43,13,20,31,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,54,0,11,36,54,24,44,10,18,14,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,150,112,134,108,16,27
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",1840,203,683,164,1098,162,619,130,479,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,7,5,7,0,11,3,7,0,11,3,7,23,29,0,11,23,29,28,39,11,15,17,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3912,465,1516,429,2044,388,1147,271,897,215,186,156,114,123,72,80,0,11,0,11,0,11,21,33,21,33,0,11,49,76,23,36,26,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,33,0,11,21,33,75,89,70,88,5,10
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1371,151,736,139,521,175,379,116,142,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,103,65,76,56,27,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,11,17,0,11,0,11,0,11,0,11
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4440,377,1596,432,2383,402,1394,269,989,229,220,158,135,115,85,56,10,16,10,16,0,16,3,6,0,16,3,6,5,11,5,11,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,3,6,0,16,3,6,0,16,0,16,0,16,220,171,145,133,75,64
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",6788,670,3333,614,2558,607,2118,553,440,274,28,41,0,16,28,41,43,52,43,52,0,16,272,293,137,147,135,146,405,286,282,228,123,94,0,16,0,16,0,16,49,101,0,16,49,101,0,16,0,16,0,16,0,16,0,16,0,16,50,75,0,16,50,75,0,16,0,16,0,16,50,58,28,60,22,35
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",5648,781,2417,597,3047,475,1623,470,1424,300,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,184,241,151,194,33,48
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3606,335,1152,233,2150,364,1393,316,757,141,91,120,49,79,42,48,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,16,0,11,11,16,191,155,147,147,44,40
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2604,375,1693,260,521,333,427,232,94,111,0,11,0,11,0,11,17,20,8,13,9,15,0,11,0,11,0,11,241,206,204,203,37,36,0,11,0,11,0,11,102,90,0,11,102,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,22,19,21,11,16
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",5297,386,1776,347,2914,421,1622,331,1292,287,118,92,86,84,32,37,0,16,0,16,0,16,0,16,0,16,0,16,15,12,8,12,7,12,54,80,32,48,22,33,12,22,0,16,12,22,0,16,0,16,0,16,0,16,0,16,0,16,11,18,11,18,0,16,0,16,0,16,0,16,397,258,240,176,157,122
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",1008,222,292,104,370,147,157,75,213,130,59,41,47,38,12,21,0,11,0,11,0,11,0,11,0,11,0,11,3,5,3,5,0,11,0,11,0,11,0,11,38,58,12,18,26,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,246,166,213,143,33,34
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5679,667,2831,597,2289,594,1780,549,509,196,109,150,64,102,45,54,0,16,0,16,0,16,0,16,0,16,0,16,12,20,3,5,9,15,0,16,0,16,0,16,102,140,41,55,61,84,0,16,0,16,0,16,14,23,14,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,322,519,194,314,128,206
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",7246,1214,3160,726,3460,955,2122,684,1338,406,261,235,223,193,38,59,0,16,0,16,0,16,0,16,0,16,0,16,15,31,7,16,8,15,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,350,316,191,192,159,148
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",6374,659,3026,728,2944,861,1444,466,1500,601,32,41,18,31,14,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,372,323,282,253,90,85
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",4821,475,2105,491,2330,376,1289,323,1041,230,7,11,0,16,7,11,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,379,207,332,177,47,48
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",4043,492,1527,297,2121,393,1161,282,960,256,83,82,39,45,44,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,312,231,276,225,36,33
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",4705,438,1253,225,2691,385,1463,289,1228,257,235,173,177,129,58,66,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,526,301,303,217,223,156
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2668,303,1137,237,1124,262,826,208,298,123,0,11,0,11,0,11,0,11,0,11,0,11,58,75,41,50,17,27,269,108,144,74,125,67,0,11,0,11,0,11,20,30,9,14,11,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,60,58,60,58,0,11
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4481,373,1704,418,2206,393,1488,363,718,197,169,142,107,123,62,86,0,11,0,11,0,11,19,30,0,11,19,30,0,11,0,11,0,11,15,28,7,13,8,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,57,29,42,11,15,6,14,0,11,6,14,322,238,186,135,136,146
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",2717,238,815,157,1696,212,1122,200,574,126,42,69,42,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,23,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11,11,20,7,12,4,8,0,11,0,11,0,11,139,125,42,54,97,104
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3980,462,1536,346,2115,390,1307,341,808,198,53,54,53,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,65,26,31,29,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,81,0,11,50,81,171,195,24,40,147,175
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1004,179,556,149,336,138,271,119,65,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,39,22,19,33,26,0,11,0,11,0,11,36,45,6,12,30,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,11,17,4,7,6,20,6,20,0,11
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",1561,222,277,125,1269,199,712,177,557,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,23,0,11,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3715,305,2301,380,772,338,551,300,221,110,0,11,0,11,0,11,0,11,0,11,0,11,194,142,120,117,74,82,259,162,104,110,155,146,0,11,0,11,0,11,0,11,0,11,0,11,100,144,8,12,92,132,0,11,0,11,0,11,0,11,0,11,0,11,9,14,9,14,0,11,80,130,80,130,0,11
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",3901,430,1680,300,2065,375,1132,250,933,220,82,96,74,95,8,12,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,9,14,9,15,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,14,22,0,11,0,11,0,11,0,11,42,72,42,72,0,11
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1917,239,1189,207,558,160,370,85,188,131,0,11,0,11,0,11,6,8,6,8,0,11,0,11,0,11,0,11,156,104,118,102,38,25,0,11,0,11,0,11,5,8,0,11,5,8,0,11,0,11,0,11,3,7,3,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",928,142,598,141,195,90,142,80,53,43,9,11,9,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,115,60,70,45,45,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,12,11,12,0,11
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",882,104,341,102,348,102,219,90,129,67,32,29,15,24,17,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,161,84,100,54,61,42
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2110,243,1017,143,874,203,598,168,276,108,0,11,0,11,0,11,6,10,6,10,0,11,0,11,0,11,0,11,161,65,107,55,54,32,0,11,0,11,0,11,23,34,18,27,5,7,0,11,0,11,0,11,10,18,10,18,0,11,19,30,9,14,10,16,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",2576,409,994,238,1259,285,763,245,496,126,54,51,20,37,34,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,269,102,191,91,78,55
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1280,216,757,220,485,122,280,98,205,62,25,23,22,20,3,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,6,11,7,11
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5165,621,1646,472,2877,750,1659,603,1218,349,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,458,593,193,249,265,345,0,16,0,16,0,16,24,45,14,26,10,19,38,71,24,45,14,26,0,16,0,16,0,16,37,60,0,16,37,60,0,16,0,16,0,16,85,103,27,30,58,87
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6589,582,2197,527,3829,723,1775,476,2054,552,178,147,12,20,166,145,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,15,24,15,24,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,65,108,15,26,50,82,305,186,162,125,143,107
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4676,561,1705,478,2597,578,1127,339,1470,402,129,145,75,93,54,60,0,16,0,16,0,16,0,16,0,16,0,16,7,15,0,16,7,15,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,238,267,184,188,54,81
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5108,552,1389,297,2923,539,1150,411,1773,485,133,141,96,95,37,60,0,16,0,16,0,16,0,16,0,16,0,16,109,94,36,30,73,83,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,554,332,271,188,283,248
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4694,440,1057,322,2944,419,1355,277,1589,312,190,125,43,48,147,120,0,16,0,16,0,16,0,16,0,16,0,16,80,63,24,25,56,49,0,16,0,16,0,16,56,65,32,37,24,35,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,367,285,253,233,114,86
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3289,425,612,209,1462,353,862,318,600,175,20,23,10,17,10,16,0,11,0,11,0,11,0,11,0,11,0,11,12,20,12,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,14,21,0,11,82,78,41,53,41,66,1087,418,612,283,475,280
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",2922,339,853,227,1674,357,787,286,887,209,148,121,23,32,125,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,6,10,0,11,0,11,0,11,0,11,241,196,210,182,31,35
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5320,503,1333,288,2858,473,1199,258,1659,462,359,187,172,113,187,130,7,14,7,14,0,16,0,16,0,16,0,16,196,97,124,76,72,39,0,16,0,16,0,16,41,61,17,26,24,35,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,526,187,345,156,181,106
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",3762,320,1364,261,2156,289,1249,248,907,185,84,66,34,34,50,41,18,28,18,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,13,0,11,7,13,80,86,0,11,80,86,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,52,32,33,21,22
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3629,427,1155,233,2062,417,881,253,1181,307,19,32,8,13,11,19,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,95,0,11,55,95,333,385,259,338,74,90
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3369,325,2281,309,662,205,455,153,207,110,0,11,0,11,0,11,0,11,0,11,0,11,45,50,36,41,9,13,343,143,150,103,193,76,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,56,15,24,20,32,3,17,0,11,3,17,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6540,569,2377,455,3381,512,1953,422,1428,440,306,207,195,172,111,115,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,476,276,240,176,236,180
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7662,613,2267,509,4789,623,2569,462,2220,552,144,144,52,57,92,109,0,16,0,16,0,16,0,16,0,16,0,16,142,223,90,139,52,83,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,46,78,25,42,21,36,274,265,165,165,109,108
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5116,476,1825,417,3097,402,1648,317,1449,289,98,107,78,99,20,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,11,18,11,18,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,85,58,58,64,27,38
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2183,242,1082,245,938,170,731,150,207,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,117,110,77,91,40,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,5,8,0,11,0,11,0,11,0,11,0,11,0,11,41,68,41,68,0,11
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",6923,603,1730,457,4521,664,2669,538,1852,346,78,106,0,16,78,106,0,16,0,16,0,16,0,16,0,16,0,16,25,38,25,38,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,24,0,16,16,24,0,16,0,16,0,16,26,42,26,42,0,16,0,16,0,16,0,16,527,370,457,364,70,55
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",6368,688,1402,426,4042,737,1702,407,2340,524,54,68,22,37,32,39,0,16,0,16,0,16,0,16,0,16,0,16,253,157,140,90,113,85,0,16,0,16,0,16,0,16,0,16,0,16,22,35,22,35,0,16,21,34,21,34,0,16,0,16,0,16,0,16,0,16,0,16,0,16,574,300,551,293,23,43
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7948,676,1849,455,5222,779,2693,486,2529,601,298,265,232,202,66,85,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,579,388,444,316,135,127
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4352,445,779,206,2291,386,1258,252,1033,279,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1050,253,567,177,483,135,0,11,0,11,0,11,72,78,0,11,72,78,0,11,0,11,0,11,72,81,61,73,11,18,88,102,24,37,64,70,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",3944,348,1015,260,2595,305,1248,288,1347,227,133,102,77,72,56,69,0,11,0,11,0,11,7,13,7,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,30,7,12,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,109,64,109,0,11,111,79,73,50,38,35
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2056,211,656,156,1032,192,747,165,285,75,7,9,0,11,7,9,30,44,5,7,25,37,1,3,1,3,0,11,217,122,108,63,109,70,0,11,0,11,0,11,14,20,5,7,9,13,0,11,0,11,0,11,0,11,0,11,0,11,64,55,7,9,57,54,0,11,0,11,0,11,35,26,4,7,31,22
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",2684,353,903,290,1582,381,1265,308,317,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,189,120,77,60,112,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,85,3,29,7,56,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6270,481,2036,374,3912,541,2343,518,1569,362,100,96,100,96,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,222,186,191,181,31,44
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",1928,237,682,157,1108,195,519,174,589,142,66,79,50,63,16,17,6,11,6,11,0,11,0,11,0,11,0,11,2,4,2,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,52,64,52,0,11
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2711,395,954,305,882,305,517,214,365,176,23,37,23,37,0,11,0,11,0,11,0,11,7,12,7,12,0,11,648,312,399,254,249,128,0,11,0,11,0,11,20,31,6,10,14,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,137,141,104,90,33,57,40,59,40,59,0,11
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4101,346,1406,277,2358,373,902,210,1456,316,44,66,44,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,286,158,241,145,45,34
