,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
4678828,360610293004000,360470696011004,1,1,0,0,1,0,0,0,1,0,20170919,40.6241721,-73.91558540000001,"Kings County, NY",40.8674561,-73.92021159999999,"New York County, NY","LINESTRING(-73.91558540000001 40.6241721, -73.92021159999999 40.8674561)"
3253688,360610036013001,360470141002000,1,0,1,0,0,0,1,0,0,1,20170919,40.6651652,-73.99128520000001,"Kings County, NY",40.7232635,-73.9920885,"New York County, NY","LINESTRING(-73.99128520000001 40.6651652, -73.9920885 40.7232635)"
7134920,361190053001013,360050118003007,1,0,1,0,1,0,0,0,0,1,20170919,40.8168266,-73.8133009,"Bronx County, NY",40.920826700000006,-73.8054485,"Westchester County, NY","LINESTRING(-73.8133009 40.8168266, -73.8054485 40.920826700000006)"
7255943,361190104002001,361190020001005,1,0,1,0,0,0,1,0,0,1,20170919,40.972278700000004,-73.84063470000001,"Westchester County, NY",41.019576799999996,-73.8751775,"Westchester County, NY","LINESTRING(-73.84063470000001 40.972278700000004, -73.8751775 41.019576799999996)"
3070662,360610013002005,360810394003004,1,0,1,0,0,1,0,0,0,1,20170919,40.6859884,-73.75929609999999,"Queens County, NY",40.7057341,-74.01580109999999,"New York County, NY","LINESTRING(-73.75929609999999 40.6859884, -74.01580109999999 40.7057341)"
4384316,360610131001003,361190105005023,1,0,1,0,0,0,1,0,0,1,20170919,41.004451200000005,-73.87694809999999,"Westchester County, NY",40.7608092,-73.981617,"New York County, NY","LINESTRING(-73.87694809999999 41.004451200000005, -73.981617 40.7608092)"
1884610,360470616001001,360470258002002,1,1,0,0,1,0,0,0,0,1,20170919,40.6127378,-73.9880055,"Kings County, NY",40.576772999999996,-73.938047,"Kings County, NY","LINESTRING(-73.9880055 40.6127378, -73.938047 40.576772999999996)"
1425652,360470011001006,360470796021000,8,0,6,2,0,0,8,0,8,0,20170919,40.6543135,-73.957903,"Kings County, NY",40.691933899999995,-73.98773,"Kings County, NY","LINESTRING(-73.957903 40.6543135, -73.98773 40.691933899999995)"
341606,360050232001002,360050228001000,1,0,0,1,0,1,0,0,0,1,20170919,40.8535411,-73.8625283,"Bronx County, NY",40.8471551,-73.8625421,"Bronx County, NY","LINESTRING(-73.8625283 40.8535411, -73.8625421 40.8471551)"
7315132,361190122005022,361190122006009,1,0,0,1,1,0,0,0,0,1,20170919,41.1351375,-73.7891538,"Westchester County, NY",41.133970500000004,-73.7934276,"Westchester County, NY","LINESTRING(-73.7891538 41.1351375, -73.7934276 41.133970500000004)"
4669148,360610269002000,360810779082000,1,0,1,0,1,0,0,0,0,1,20170919,40.72733579999999,-73.81389329999999,"Queens County, NY",40.8513178,-73.9299178,"New York County, NY","LINESTRING(-73.81389329999999 40.72733579999999, -73.9299178 40.8513178)"
4048908,360610106016001,360470142003001,1,0,0,1,0,1,0,0,0,1,20170919,40.6225123,-74.0240116,"Kings County, NY",40.7582065,-73.9596073,"New York County, NY","LINESTRING(-74.0240116 40.6225123, -73.9596073 40.7582065)"
289052,360050117002026,360050394003000,1,1,0,0,0,1,0,0,1,0,20170919,40.885698299999994,-73.86550290000001,"Bronx County, NY",40.8072371,-73.8749566,"Bronx County, NY","LINESTRING(-73.86550290000001 40.885698299999994, -73.8749566 40.8072371)"
5587509,360810481002000,360810522001011,1,0,0,1,0,0,1,0,0,1,20170919,40.698644,-73.7555672,"Queens County, NY",40.742656700000005,-73.8854644,"Queens County, NY","LINESTRING(-73.7555672 40.698644, -73.8854644 40.742656700000005)"
3147051,360610021002006,360470970001002,1,0,1,0,0,1,0,0,0,1,20170919,40.6477503,-73.907352,"Kings County, NY",40.7145342,-74.0123449,"New York County, NY","LINESTRING(-73.907352 40.6477503, -74.0123449 40.7145342)"
6308804,361031108031008,361031112013002,2,0,0,2,0,0,2,0,0,2,20170919,40.8419094,-73.3978058,"Suffolk County, NY",40.8938402,-73.30812259999999,"Suffolk County, NY","LINESTRING(-73.3978058 40.8419094, -73.30812259999999 40.8938402)"
5724727,360810838002005,360810838002004,1,0,1,0,0,1,0,0,0,1,20170919,40.6693808,-73.8197574,"Queens County, NY",40.6695443,-73.8206974,"Queens County, NY","LINESTRING(-73.8197574 40.6693808, -73.8206974 40.6695443)"
5568695,360810454001002,360593006005019,1,0,1,0,1,0,0,0,1,0,20170919,40.7838167,-73.7145785,"Nassau County, NY",40.7110493,-73.7947543,"Queens County, NY","LINESTRING(-73.7145785 40.7838167, -73.7947543 40.7110493)"
3357009,360610050004001,360470686002001,1,1,0,0,0,0,1,0,1,0,20170919,40.614110700000005,-73.91808929999999,"Kings County, NY",40.7339744,-73.9877314,"New York County, NY","LINESTRING(-73.91808929999999 40.614110700000005, -73.9877314 40.7339744)"
7353387,361190139003006,361190139002006,1,0,0,1,0,0,1,1,0,0,20170919,41.2043917,-73.8872338,"Westchester County, NY",41.2077526,-73.89213620000001,"Westchester County, NY","LINESTRING(-73.8872338 41.2043917, -73.89213620000001 41.2077526)"
4239441,360610116001006,360810991005016,1,0,0,1,0,0,1,0,0,1,20170919,40.7897032,-73.806188,"Queens County, NY",40.7625331,-73.9557917,"New York County, NY","LINESTRING(-73.806188 40.7897032, -73.9557917 40.7625331)"
6678688,361031478023005,361031351011007,1,0,1,0,0,1,0,0,0,1,20170919,40.867419,-73.2890488,"Suffolk County, NY",40.7283999,-73.0799192,"Suffolk County, NY","LINESTRING(-73.2890488 40.867419, -73.0799192 40.7283999)"
4201021,360610114011002,360850244022007,1,1,0,0,0,0,1,0,0,1,20170919,40.5022461,-74.2479503,"Richmond County, NY",40.7641925,-73.9699228,"New York County, NY","LINESTRING(-74.2479503 40.5022461, -73.9699228 40.7641925)"
3119090,360610018002002,360470184001000,1,0,0,1,1,0,0,0,1,0,20170919,40.6138605,-74.005169,"Kings County, NY",40.7184153,-73.9896433,"New York County, NY","LINESTRING(-74.005169 40.6138605, -73.9896433 40.7184153)"
6309480,361031108031008,361031457043006,1,0,0,1,0,0,1,0,0,1,20170919,40.7959903,-73.19997430000001,"Suffolk County, NY",40.8938402,-73.30812259999999,"Suffolk County, NY","LINESTRING(-73.19997430000001 40.7959903, -73.30812259999999 40.8938402)"
2822000,360595172001007,360595170001022,1,0,1,0,1,0,0,0,0,1,20170919,40.872597,-73.6343141,"Nassau County, NY",40.863592600000004,-73.6308767,"Nassau County, NY","LINESTRING(-73.6343141 40.872597, -73.6308767 40.863592600000004)"
5788159,360810998013004,360810156002004,1,0,1,0,0,0,1,0,0,1,20170919,40.6893945,-73.82394670000001,"Queens County, NY",40.59851870000001,-73.7535342,"Queens County, NY","LINESTRING(-73.82394670000001 40.6893945, -73.7535342 40.59851870000001)"
7077923,361190009002016,361190036001007,3,0,0,3,0,0,3,0,0,3,20170919,40.9152154,-73.8388352,"Westchester County, NY",40.969656,-73.876551,"Westchester County, NY","LINESTRING(-73.8388352 40.9152154, -73.876551 40.969656)"
3788432,360610092001012,360470269003001,1,0,1,0,0,0,1,0,0,1,20170919,40.6812474,-73.94494329999999,"Kings County, NY",40.7539685,-73.9731625,"New York County, NY","LINESTRING(-73.94494329999999 40.6812474, -73.9731625 40.7539685)"
6542103,361031354021030,361031466111008,1,1,0,0,0,0,1,0,1,0,20170919,40.8102173,-73.04656,"Suffolk County, NY",40.8599296,-73.1528347,"Suffolk County, NY","LINESTRING(-73.04656 40.8102173, -73.1528347 40.8599296)"
4523979,360610159004001,360810635002006,1,0,1,0,1,0,0,0,0,1,20170919,40.7039188,-73.8670432,"Queens County, NY",40.7800959,-73.9821022,"New York County, NY","LINESTRING(-73.8670432 40.7039188, -73.9821022 40.7800959)"
3527404,360610070002001,360610070006000,1,1,0,0,0,0,1,0,0,1,20170919,40.74393679999999,-73.9749351,"New York County, NY",40.7430382,-73.97859040000002,"New York County, NY","LINESTRING(-73.9749351 40.74393679999999, -73.97859040000002 40.7430382)"
3079942,360610013002010,360810295002000,1,0,0,1,0,0,1,0,0,1,20170919,40.7563545,-73.9058814,"Queens County, NY",40.7072846,-74.01268329999999,"New York County, NY","LINESTRING(-73.9058814 40.7563545, -74.01268329999999 40.7072846)"
245438,360050063002023,360470195003000,1,0,1,0,0,1,0,0,0,1,20170919,40.6923856,-73.9681691,"Kings County, NY",40.8182325,-73.9289948,"Bronx County, NY","LINESTRING(-73.9681691 40.6923856, -73.9289948 40.8182325)"
1905673,360470740002001,360470554001002,4,1,3,0,1,3,0,0,0,4,20170919,40.6069289,-73.95934770000001,"Kings County, NY",40.626749200000006,-73.94063349999999,"Kings County, NY","LINESTRING(-73.95934770000001 40.6069289, -73.94063349999999 40.626749200000006)"
3128366,360610021001008,360471502001002,1,0,0,1,0,0,1,0,0,1,20170919,40.6515074,-73.97847370000001,"Kings County, NY",40.7126262,-74.0086688,"New York County, NY","LINESTRING(-73.97847370000001 40.6515074, -74.0086688 40.7126262)"
7162171,361190070005000,360471182022000,1,0,1,0,0,1,0,0,0,1,20170919,40.689189899999995,-73.87020079999999,"Kings County, NY",40.93737720000001,-73.7541286,"Westchester County, NY","LINESTRING(-73.87020079999999 40.689189899999995, -73.7541286 40.93737720000001)"
5565772,360810446021002,360593037005003,1,0,1,0,0,0,1,0,1,0,20170919,40.7423934,-73.62291409999999,"Nassau County, NY",40.708999299999995,-73.79981540000001,"Queens County, NY","LINESTRING(-73.62291409999999 40.7423934, -73.79981540000001 40.708999299999995)"
7129390,361190050012006,361190049002001,1,0,1,0,0,0,1,1,0,0,20170919,40.9840224,-73.81086040000001,"Westchester County, NY",40.9802465,-73.81025629999999,"Westchester County, NY","LINESTRING(-73.81086040000001 40.9840224, -73.81025629999999 40.9802465)"
1929907,360470810002000,360050324001004,1,0,1,0,0,0,1,0,0,1,20170919,40.8604154,-73.85813309999999,"Bronx County, NY",40.65866320000001,-73.9438234,"Kings County, NY","LINESTRING(-73.85813309999999 40.8604154, -73.9438234 40.65866320000001)"
3933458,360610100001004,360870115011006,1,0,1,0,0,0,1,0,0,1,20170919,41.17916339999999,-74.0601466,"Rockland County, NY",40.7577785,-73.9724875,"New York County, NY","LINESTRING(-74.0601466 41.17916339999999, -73.9724875 40.7577785)"
4570445,360610179004000,360810337002000,1,1,0,0,0,1,0,0,0,1,20170919,40.757061900000004,-73.8813766,"Queens County, NY",40.79333870000001,-73.9736777,"New York County, NY","LINESTRING(-73.8813766 40.757061900000004, -73.9736777 40.79333870000001)"
1755974,360470449004057,360471184003004,1,0,1,0,1,0,0,0,1,0,20170919,40.682826399999996,-73.87142209999999,"Kings County, NY",40.7110968,-73.922349,"Kings County, NY","LINESTRING(-73.87142209999999 40.682826399999996, -73.922349 40.7110968)"
1897059,360470696012001,360050028002000,1,1,0,0,0,1,0,0,1,0,20170919,40.821167100000004,-73.87308940000001,"Bronx County, NY",40.629159,-73.9145639,"Kings County, NY","LINESTRING(-73.87308940000001 40.821167100000004, -73.9145639 40.629159)"
3151476,360610022014001,361031120023009,1,0,1,0,0,1,0,0,0,1,20170919,40.8228092,-73.3945917,"Suffolk County, NY",40.7182039,-73.9807936,"New York County, NY","LINESTRING(-73.3945917 40.8228092, -73.9807936 40.7182039)"
3793961,360610092001015,360593034002024,1,1,0,0,0,0,1,0,0,1,20170919,40.756219,-73.6301338,"Nassau County, NY",40.7527161,-73.974074,"New York County, NY","LINESTRING(-73.6301338 40.756219, -73.974074 40.7527161)"
3825738,360610094001008,360470738003004,1,1,0,0,0,0,1,0,0,1,20170919,40.6205445,-73.9402963,"Kings County, NY",40.7542232,-73.97765290000001,"New York County, NY","LINESTRING(-73.9402963 40.6205445, -73.97765290000001 40.7542232)"
220713,360050019003005,360050394002000,1,0,1,0,0,1,0,0,1,0,20170919,40.8879089,-73.8620915,"Bronx County, NY",40.804720700000004,-73.9094767,"Bronx County, NY","LINESTRING(-73.8620915 40.8879089, -73.9094767 40.804720700000004)"
3598781,360610076002004,360610099001042,1,1,0,0,0,0,1,1,0,0,20170919,40.7458976,-74.0066858,"New York County, NY",40.745337400000004,-73.98786109999999,"New York County, NY","LINESTRING(-74.0066858 40.7458976, -73.98786109999999 40.745337400000004)"
1662328,360470264003002,360050273001004,1,0,0,1,0,1,0,0,0,1,20170919,40.8736539,-73.9046886,"Bronx County, NY",40.6142743,-73.9997802,"Kings County, NY","LINESTRING(-73.9046886 40.8736539, -73.9997802 40.6142743)"
6576051,361031458041002,361190097034017,1,0,1,0,0,0,1,0,0,1,20170919,41.0019075,-73.7468037,"Westchester County, NY",40.807856,-73.1761358,"Suffolk County, NY","LINESTRING(-73.7468037 41.0019075, -73.1761358 40.807856)"
3333320,360610047002011,360050405023000,1,0,1,0,0,1,0,0,1,0,20170919,40.86649570000001,-73.8873834,"Bronx County, NY",40.7219024,-74.00143,"New York County, NY","LINESTRING(-73.8873834 40.86649570000001, -74.00143 40.7219024)"
5413327,360810142022004,360595189003008,1,0,1,0,1,0,0,0,0,1,20170919,40.7697815,-73.5407917,"Nassau County, NY",40.6988312,-73.82127440000001,"Queens County, NY","LINESTRING(-73.5407917 40.7697815, -73.82127440000001 40.6988312)"
5446878,360810199001001,360470750002000,1,0,0,1,0,0,1,0,1,0,20170919,40.625525399999994,-73.9471478,"Kings County, NY",40.7416828,-73.9318032,"Queens County, NY","LINESTRING(-73.9471478 40.625525399999994, -73.9318032 40.7416828)"
461343,360050449021004,360050184004002,1,0,1,0,0,1,0,0,0,1,20170919,40.8389799,-73.8321386,"Bronx County, NY",40.8997886,-73.8693373,"Bronx County, NY","LINESTRING(-73.8321386 40.8389799, -73.8693373 40.8997886)"
272822,360050093001038,360050093003000,1,0,1,0,0,0,1,1,0,0,20170919,40.8152691,-73.8872285,"Bronx County, NY",40.812357399999996,-73.8912509,"Bronx County, NY","LINESTRING(-73.8872285 40.8152691, -73.8912509 40.812357399999996)"
2638808,360594073011132,360810266001003,1,0,0,1,0,0,1,0,1,0,20170919,40.692587100000004,-73.78349759999999,"Queens County, NY",40.727291799999996,-73.5937527,"Nassau County, NY","LINESTRING(-73.78349759999999 40.692587100000004, -73.5937527 40.727291799999996)"
7328616,361190127004019,361190135003002,1,1,0,0,0,1,0,0,0,1,20170919,41.1694263,-73.85347469999999,"Westchester County, NY",41.2041055,-73.71796979999999,"Westchester County, NY","LINESTRING(-73.85347469999999 41.1694263, -73.71796979999999 41.2041055)"
2715693,360594112005007,360810558002004,1,1,0,0,0,1,0,0,0,1,20170919,40.7215904,-73.7426722,"Queens County, NY",40.6194956,-73.7240858,"Nassau County, NY","LINESTRING(-73.7426722 40.7215904, -73.7240858 40.6194956)"
2886424,360595189002022,361031229014001,1,0,0,1,0,1,0,0,0,1,20170919,40.7256303,-73.3743207,"Suffolk County, NY",40.7689909,-73.5315618,"Nassau County, NY","LINESTRING(-73.3743207 40.7256303, -73.5315618 40.7689909)"
6325043,361031115033012,361031120023003,1,0,1,0,0,1,0,0,0,1,20170919,40.8283451,-73.3939031,"Suffolk County, NY",40.8640948,-73.3634273,"Suffolk County, NY","LINESTRING(-73.3939031 40.8283451, -73.3634273 40.8640948)"
323594,360050202002004,360050160003002,1,0,1,0,0,0,1,1,0,0,20170919,40.8283953,-73.81459720000001,"Bronx County, NY",40.8370299,-73.84773129999999,"Bronx County, NY","LINESTRING(-73.81459720000001 40.8283953, -73.84773129999999 40.8370299)"
5798200,360811039004013,360811227011008,1,1,0,0,1,0,0,0,0,1,20170919,40.7375019,-73.8061859,"Queens County, NY",40.7837179,-73.8234434,"Queens County, NY","LINESTRING(-73.8061859 40.7375019, -73.8234434 40.7837179)"
5916229,360850008001021,361190008033003,1,0,1,0,0,0,1,0,0,1,20170919,40.9481301,-73.8876531,"Westchester County, NY",40.6133032,-74.068972,"Richmond County, NY","LINESTRING(-73.8876531 40.9481301, -74.068972 40.6133032)"
6387649,361031122063023,360595197021006,1,1,0,0,0,0,1,0,0,1,20170919,40.7940597,-73.4502214,"Nassau County, NY",40.788129,-73.43915150000001,"Suffolk County, NY","LINESTRING(-73.4502214 40.7940597, -73.43915150000001 40.788129)"
4516413,360610156021000,360810598001001,1,0,1,0,0,0,1,0,0,1,20170919,40.6997393,-73.7392468,"Queens County, NY",40.7850547,-73.9449546,"New York County, NY","LINESTRING(-73.7392468 40.6997393, -73.9449546 40.7850547)"
2484094,360593025022021,360593035005004,1,0,0,1,0,0,1,0,0,1,20170919,40.7508717,-73.6550514,"Nassau County, NY",40.7861384,-73.5871032,"Nassau County, NY","LINESTRING(-73.6550514 40.7508717, -73.5871032 40.7861384)"
6654405,361031472005007,361031585021024,1,0,1,0,0,1,0,0,0,1,20170919,40.832137700000004,-73.1168432,"Suffolk County, NY",40.7215362,-73.2489646,"Suffolk County, NY","LINESTRING(-73.1168432 40.832137700000004, -73.2489646 40.7215362)"
5963823,360850207004007,360470497001004,1,0,1,0,0,0,1,1,0,0,20170919,40.7176321,-73.9457506,"Kings County, NY",40.63848,-74.12817690000001,"Richmond County, NY","LINESTRING(-73.9457506 40.7176321, -74.12817690000001 40.63848)"
5715719,360810797014001,360050374004000,1,0,0,1,0,0,1,0,0,1,20170919,40.8761755,-73.8663435,"Bronx County, NY",40.751865,-73.8259074,"Queens County, NY","LINESTRING(-73.8663435 40.8761755, -73.8259074 40.751865)"
415298,360050375043000,360610263001001,1,0,1,0,0,1,0,0,0,1,20170919,40.8490302,-73.936231,"New York County, NY",40.8479999,-73.89395809999999,"Bronx County, NY","LINESTRING(-73.936231 40.8490302, -73.89395809999999 40.8479999)"
5552664,360810403002000,360810273005000,1,0,1,0,0,1,0,0,0,1,20170919,40.7518905,-73.8738067,"Queens County, NY",40.750699499999996,-73.8604164,"Queens County, NY","LINESTRING(-73.8738067 40.7518905, -73.8604164 40.750699499999996)"
2701319,360594107006008,360594130022016,1,1,0,0,1,0,0,0,0,1,20170919,40.63560220000001,-73.64822640000001,"Nassau County, NY",40.6579071,-73.70003359999998,"Nassau County, NY","LINESTRING(-73.64822640000001 40.63560220000001, -73.70003359999998 40.6579071)"
7076529,361190009002004,361190108031002,1,0,1,0,1,0,0,0,0,1,20170919,41.036541299999996,-73.8007924,"Westchester County, NY",40.9718931,-73.87183900000001,"Westchester County, NY","LINESTRING(-73.8007924 41.036541299999996, -73.87183900000001 40.9718931)"
4130933,360610112011003,360610124003000,4,0,2,2,1,1,2,0,2,2,20170919,40.7669849,-73.9551222,"New York County, NY",40.763308,-73.97582840000001,"New York County, NY","LINESTRING(-73.9551222 40.7669849, -73.97582840000001 40.763308)"
7177027,361190077002019,361190057013007,1,0,0,1,0,0,1,0,0,1,20170919,40.891483799999996,-73.7906908,"Westchester County, NY",40.9795402,-73.68365899999999,"Westchester County, NY","LINESTRING(-73.7906908 40.891483799999996, -73.68365899999999 40.9795402)"
3071995,360610013002005,361031347042002,1,0,1,0,0,0,1,0,0,1,20170919,40.9059723,-73.2464203,"Suffolk County, NY",40.7057341,-74.01580109999999,"New York County, NY","LINESTRING(-73.2464203 40.9059723, -74.01580109999999 40.7057341)"
3952571,360610101001001,360810091002004,1,0,1,0,0,0,1,0,0,1,20170919,40.774187,-73.9257746,"Queens County, NY",40.7500675,-73.9894665,"New York County, NY","LINESTRING(-73.9257746 40.774187, -73.9894665 40.7500675)"
4203647,360610114012002,360050229014000,1,0,1,0,0,1,0,0,1,0,20170919,40.8471156,-73.90598409999998,"Bronx County, NY",40.7648679,-73.971525,"New York County, NY","LINESTRING(-73.90598409999998 40.8471156, -73.971525 40.7648679)"
4151292,360610112031000,360050059022000,1,1,0,0,0,1,0,0,0,1,20170919,40.824263200000004,-73.9234061,"Bronx County, NY",40.761576700000006,-73.9676133,"New York County, NY","LINESTRING(-73.9234061 40.824263200000004, -73.9676133 40.761576700000006)"
